stop,circuitRef
3,catalunya
3,catalunya
3,catalunya
3,catalunya
3,catalunya
1,monaco
1,monaco
1,monaco
1,monaco
1,monaco
1,monaco
1,monaco
1,monaco
1,monaco
2,monaco
1,monaco
1,monaco
1,monaco
1,monaco
1,monaco
1,monaco
1,monaco
1,monaco
1,monaco
1,monaco
2,monaco
2,monaco
2,monaco
2,monaco
3,monaco
2,monaco
2,monaco
2,monaco
2,monaco
2,monaco
3,monaco
1,villeneuve
1,villeneuve
1,villeneuve
1,villeneuve
1,villeneuve
1,villeneuve
1,villeneuve
1,villeneuve
1,villeneuve
1,villeneuve
1,villeneuve
1,villeneuve
1,villeneuve
1,villeneuve
1,villeneuve
1,villeneuve
2,villeneuve
1,villeneuve
1,villeneuve
1,villeneuve
1,villeneuve
2,villeneuve
2,villeneuve
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
2,red_bull_ring
2,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
2,red_bull_ring
3,red_bull_ring
1,red_bull_ring
1,silverstone
1,silverstone
1,silverstone
1,silverstone
1,silverstone
2,silverstone
1,silverstone
1,silverstone
1,silverstone
1,silverstone
1,silverstone
1,silverstone
2,silverstone
1,silverstone
1,silverstone
1,silverstone
1,silverstone
2,silverstone
3,silverstone
2,silverstone
3,silverstone
2,silverstone
2,silverstone
4,silverstone
2,silverstone
2,silverstone
2,silverstone
2,silverstone
2,silverstone
2,silverstone
2,silverstone
3,silverstone
2,silverstone
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
2,hungaroring
1,hungaroring
2,hungaroring
2,hungaroring
2,hungaroring
2,hungaroring
2,hungaroring
2,hungaroring
2,hungaroring
2,hungaroring
2,hungaroring
2,hungaroring
2,hungaroring
2,hungaroring
2,hungaroring
2,hungaroring
3,hungaroring
2,hungaroring
3,hungaroring
3,hungaroring
2,hungaroring
2,hungaroring
2,hungaroring
3,hungaroring
2,hungaroring
3,hungaroring
3,hungaroring
3,hungaroring
3,hungaroring
3,hungaroring
3,hungaroring
3,hungaroring
4,hungaroring
3,hungaroring
3,hungaroring
4,hungaroring
3,hungaroring
3,hungaroring
4,hungaroring
3,hungaroring
4,hungaroring
4,hungaroring
4,hungaroring
3,hungaroring
4,hungaroring
3,hungaroring
3,hungaroring
4,hungaroring
4,hungaroring
4,hungaroring
4,hungaroring
5,hungaroring
4,hungaroring
4,hungaroring
5,hungaroring
4,hungaroring
4,hungaroring
5,hungaroring
4,hungaroring
5,hungaroring
5,hungaroring
5,hungaroring
4,hungaroring
5,hungaroring
4,hungaroring
4,hungaroring
5,hungaroring
5,hungaroring
5,hungaroring
5,hungaroring
5,hungaroring
6,hungaroring
5,hungaroring
5,hungaroring
6,hungaroring
5,hungaroring
5,hungaroring
1,spa
1,spa
1,spa
1,spa
1,spa
1,spa
1,spa
1,spa
1,spa
1,spa
1,spa
1,spa
1,spa
1,spa
1,spa
1,spa
2,spa
1,spa
1,spa
2,spa
2,spa
2,spa
2,spa
2,spa
2,spa
2,spa
3,spa
2,spa
2,spa
2,spa
2,spa
2,spa
2,spa
2,spa
2,spa
3,spa
3,spa
3,spa
1,monza
1,monza
1,monza
1,monza
1,monza
1,monza
2,monza
1,monza
1,monza
1,monza
2,monza
1,monza
1,monza
1,monza
1,monza
1,monza
1,monza
1,monza
1,monza
1,monza
2,monza
3,monza
2,monza
1,marina_bay
1,marina_bay
1,marina_bay
1,marina_bay
1,marina_bay
1,marina_bay
1,marina_bay
1,marina_bay
1,marina_bay
1,marina_bay
1,marina_bay
1,marina_bay
1,marina_bay
1,marina_bay
1,marina_bay
1,marina_bay
1,marina_bay
1,marina_bay
1,marina_bay
2,marina_bay
1,marina_bay
2,marina_bay
2,marina_bay
2,marina_bay
2,marina_bay
3,marina_bay
2,marina_bay
2,marina_bay
2,marina_bay
2,marina_bay
3,marina_bay
2,marina_bay
2,marina_bay
2,marina_bay
2,marina_bay
2,marina_bay
2,marina_bay
2,marina_bay
3,marina_bay
2,marina_bay
3,marina_bay
3,marina_bay
1,suzuka
1,suzuka
1,suzuka
1,suzuka
1,suzuka
1,suzuka
1,suzuka
1,suzuka
1,suzuka
1,suzuka
1,suzuka
1,suzuka
1,suzuka
1,suzuka
1,suzuka
1,suzuka
1,suzuka
1,suzuka
2,suzuka
2,suzuka
2,suzuka
1,suzuka
2,suzuka
2,suzuka
2,suzuka
2,suzuka
2,suzuka
2,suzuka
2,suzuka
2,suzuka
2,suzuka
2,suzuka
2,suzuka
2,suzuka
2,suzuka
2,suzuka
2,suzuka
3,suzuka
3,suzuka
2,suzuka
3,suzuka
3,suzuka
1,suzuka
2,suzuka
3,suzuka
1,sochi
1,sochi
1,sochi
1,sochi
1,sochi
1,sochi
1,sochi
1,sochi
1,sochi
2,sochi
2,sochi
1,sochi
1,sochi
1,sochi
1,sochi
1,sochi
1,sochi
1,sochi
1,sochi
1,americas
1,americas
1,americas
1,americas
1,americas
2,americas
2,americas
2,americas
1,americas
1,americas
1,americas
1,americas
1,americas
1,americas
3,americas
2,americas
1,americas
2,americas
1,americas
1,americas
1,americas
1,americas
1,americas
1,americas
1,americas
2,americas
2,americas
3,americas
2,americas
2,americas
2,americas
2,americas
2,americas
2,americas
4,americas
2,americas
3,americas
2,americas
2,americas
2,americas
5,americas
2,americas
3,americas
3,americas
3,americas
3,americas
3,americas
1,rodriguez
1,rodriguez
1,rodriguez
1,rodriguez
1,rodriguez
1,rodriguez
1,rodriguez
1,rodriguez
1,rodriguez
1,rodriguez
1,rodriguez
1,rodriguez
1,rodriguez
1,rodriguez
1,rodriguez
1,rodriguez
1,rodriguez
1,rodriguez
2,rodriguez
2,rodriguez
2,rodriguez
2,rodriguez
2,rodriguez
2,rodriguez
2,rodriguez
3,rodriguez
3,rodriguez
2,rodriguez
2,rodriguez
2,rodriguez
2,rodriguez
3,rodriguez
2,rodriguez
2,rodriguez
2,rodriguez
2,rodriguez
2,rodriguez
2,rodriguez
1,interlagos
1,interlagos
1,interlagos
1,interlagos
1,interlagos
1,interlagos
1,interlagos
1,interlagos
1,interlagos
1,interlagos
1,interlagos
1,interlagos
1,interlagos
1,interlagos
1,interlagos
1,interlagos
1,interlagos
1,interlagos
1,interlagos
2,interlagos
2,interlagos
2,interlagos
2,interlagos
2,interlagos
2,interlagos
2,interlagos
2,interlagos
2,interlagos
2,interlagos
2,interlagos
2,interlagos
2,interlagos
2,interlagos
2,interlagos
2,interlagos
2,interlagos
2,interlagos
2,interlagos
3,interlagos
3,interlagos
3,interlagos
3,interlagos
3,interlagos
3,interlagos
3,interlagos
3,interlagos
3,interlagos
3,interlagos
3,interlagos
1,yas_marina
1,yas_marina
1,yas_marina
1,yas_marina
1,yas_marina
1,yas_marina
1,yas_marina
1,yas_marina
1,yas_marina
1,yas_marina
1,yas_marina
2,yas_marina
2,yas_marina
1,yas_marina
1,yas_marina
1,yas_marina
1,yas_marina
3,yas_marina
2,yas_marina
1,yas_marina
1,yas_marina
1,yas_marina
2,yas_marina
1,yas_marina
2,yas_marina
2,yas_marina
2,yas_marina
2,yas_marina
2,yas_marina
2,yas_marina
2,yas_marina
3,yas_marina
2,yas_marina
2,yas_marina
2,yas_marina
3,yas_marina
2,yas_marina
2,yas_marina
2,yas_marina
2,yas_marina
3,yas_marina
4,yas_marina
1,albert_park
1,albert_park
1,albert_park
1,albert_park
1,albert_park
1,albert_park
1,albert_park
1,albert_park
1,albert_park
1,albert_park
1,albert_park
1,albert_park
1,albert_park
1,albert_park
1,albert_park
1,albert_park
1,albert_park
1,albert_park
1,albert_park
2,albert_park
2,albert_park
2,albert_park
2,albert_park
2,albert_park
2,albert_park
2,albert_park
2,albert_park
2,albert_park
1,albert_park
2,albert_park
2,albert_park
2,albert_park
2,albert_park
2,albert_park
2,albert_park
2,albert_park
2,albert_park
3,albert_park
3,albert_park
3,albert_park
3,albert_park
3,albert_park
3,albert_park
3,albert_park
3,albert_park
1,bahrain
1,bahrain
1,bahrain
1,bahrain
1,bahrain
1,bahrain
1,bahrain
1,bahrain
2,bahrain
1,bahrain
1,bahrain
1,bahrain
1,bahrain
1,bahrain
1,bahrain
1,bahrain
1,bahrain
1,bahrain
1,bahrain
2,bahrain
1,bahrain
2,bahrain
2,bahrain
2,bahrain
2,bahrain
2,bahrain
2,bahrain
2,bahrain
2,bahrain
2,bahrain
2,bahrain
2,bahrain
2,bahrain
2,bahrain
2,bahrain
2,bahrain
2,bahrain
3,bahrain
3,bahrain
3,bahrain
3,bahrain
3,bahrain
3,bahrain
3,bahrain
3,bahrain
3,bahrain
3,bahrain
3,bahrain
3,bahrain
3,bahrain
3,bahrain
3,bahrain
4,bahrain
1,shanghai
1,shanghai
1,shanghai
1,shanghai
1,shanghai
1,shanghai
1,shanghai
1,shanghai
1,shanghai
1,shanghai
1,shanghai
1,shanghai
1,shanghai
1,shanghai
1,shanghai
2,shanghai
3,shanghai
2,shanghai
1,shanghai
1,shanghai
1,shanghai
2,shanghai
2,shanghai
2,shanghai
1,shanghai
2,shanghai
1,shanghai
2,shanghai
2,shanghai
1,shanghai
1,shanghai
2,shanghai
2,shanghai
2,shanghai
2,shanghai
2,shanghai
4,shanghai
2,shanghai
3,shanghai
2,shanghai
2,shanghai
3,shanghai
2,shanghai
2,shanghai
3,shanghai
5,shanghai
2,shanghai
2,shanghai
3,shanghai
3,shanghai
2,shanghai
3,shanghai
3,shanghai
3,shanghai
2,shanghai
3,shanghai
3,shanghai
3,shanghai
3,shanghai
3,shanghai
3,shanghai
3,shanghai
3,shanghai
3,shanghai
4,shanghai
4,shanghai
1,sochi
1,sochi
1,sochi
1,sochi
1,sochi
2,sochi
2,sochi
1,sochi
1,sochi
1,sochi
1,sochi
1,sochi
1,sochi
1,sochi
1,sochi
1,sochi
1,sochi
1,sochi
1,sochi
1,sochi
1,sochi
2,sochi
2,sochi
2,sochi
2,sochi
2,sochi
1,catalunya
1,catalunya
1,catalunya
1,catalunya
1,catalunya
1,catalunya
1,catalunya
1,catalunya
1,catalunya
1,catalunya
1,catalunya
1,catalunya
1,catalunya
1,catalunya
1,catalunya
1,catalunya
1,catalunya
1,catalunya
1,catalunya
1,catalunya
2,catalunya
2,catalunya
2,catalunya
2,catalunya
2,catalunya
2,catalunya
2,catalunya
2,catalunya
2,catalunya
2,catalunya
2,catalunya
2,catalunya
2,catalunya
2,catalunya
2,catalunya
3,catalunya
3,catalunya
2,catalunya
2,catalunya
2,catalunya
3,catalunya
3,catalunya
3,catalunya
2,catalunya
3,catalunya
3,catalunya
4,catalunya
1,monaco
2,monaco
1,monaco
1,monaco
1,monaco
3,monaco
1,monaco
1,monaco
1,monaco
1,monaco
1,monaco
1,monaco
1,monaco
1,monaco
1,monaco
1,monaco
1,monaco
1,monaco
1,monaco
2,monaco
1,monaco
2,monaco
2,monaco
2,monaco
3,monaco
2,monaco
2,monaco
1,monaco
2,monaco
2,monaco
2,monaco
2,monaco
2,monaco
1,monaco
2,monaco
2,monaco
2,monaco
2,monaco
2,monaco
4,monaco
2,monaco
3,monaco
3,monaco
3,monaco
3,monaco
1,villeneuve
1,villeneuve
1,villeneuve
1,villeneuve
1,villeneuve
1,villeneuve
1,villeneuve
1,villeneuve
1,villeneuve
1,villeneuve
1,villeneuve
1,villeneuve
1,villeneuve
1,villeneuve
1,villeneuve
1,villeneuve
1,villeneuve
1,villeneuve
1,villeneuve
2,villeneuve
2,villeneuve
2,villeneuve
2,villeneuve
2,villeneuve
2,villeneuve
2,villeneuve
1,villeneuve
2,villeneuve
2,villeneuve
2,villeneuve
2,villeneuve
2,villeneuve
3,villeneuve
2,villeneuve
2,villeneuve
2,villeneuve
1,baku
1,baku
1,baku
1,baku
1,baku
1,baku
1,baku
1,baku
1,baku
1,baku
1,baku
1,baku
1,baku
1,baku
1,baku
1,baku
1,baku
1,baku
1,baku
1,baku
2,baku
1,baku
2,baku
2,baku
2,baku
2,baku
2,baku
2,baku
2,baku
2,baku
1,baku
2,baku
2,baku
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
2,red_bull_ring
2,red_bull_ring
2,red_bull_ring
1,red_bull_ring
2,red_bull_ring
2,red_bull_ring
1,red_bull_ring
2,red_bull_ring
3,red_bull_ring
2,red_bull_ring
2,red_bull_ring
2,red_bull_ring
2,red_bull_ring
2,red_bull_ring
1,red_bull_ring
2,red_bull_ring
3,red_bull_ring
2,red_bull_ring
2,red_bull_ring
2,red_bull_ring
2,red_bull_ring
3,red_bull_ring
3,red_bull_ring
2,red_bull_ring
3,red_bull_ring
2,red_bull_ring
2,red_bull_ring
3,red_bull_ring
4,red_bull_ring
3,red_bull_ring
3,red_bull_ring
3,red_bull_ring
3,red_bull_ring
3,red_bull_ring
2,red_bull_ring
4,red_bull_ring
3,red_bull_ring
3,red_bull_ring
3,red_bull_ring
3,red_bull_ring
4,red_bull_ring
4,red_bull_ring
3,red_bull_ring
4,red_bull_ring
3,red_bull_ring
3,red_bull_ring
3,red_bull_ring
4,red_bull_ring
3,red_bull_ring
4,red_bull_ring
5,red_bull_ring
4,red_bull_ring
4,red_bull_ring
4,red_bull_ring
4,red_bull_ring
4,red_bull_ring
4,red_bull_ring
4,red_bull_ring
4,red_bull_ring
1,silverstone
1,silverstone
1,silverstone
1,silverstone
1,silverstone
1,silverstone
1,silverstone
1,silverstone
1,silverstone
1,silverstone
1,silverstone
1,silverstone
1,silverstone
1,silverstone
1,silverstone
1,silverstone
1,silverstone
1,silverstone
1,silverstone
1,silverstone
1,silverstone
1,silverstone
2,silverstone
2,silverstone
2,silverstone
2,silverstone
2,silverstone
2,silverstone
2,silverstone
2,silverstone
2,silverstone
2,silverstone
2,silverstone
2,silverstone
2,silverstone
2,silverstone
2,silverstone
2,silverstone
2,silverstone
2,silverstone
2,silverstone
2,silverstone
2,silverstone
3,silverstone
3,silverstone
3,silverstone
3,silverstone
1,hungaroring
1,hungaroring
2,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
3,hungaroring
1,hungaroring
1,hungaroring
2,hungaroring
2,hungaroring
2,hungaroring
2,hungaroring
2,hungaroring
2,hungaroring
2,hungaroring
2,hungaroring
2,hungaroring
2,hungaroring
2,hungaroring
2,hungaroring
2,hungaroring
2,hungaroring
2,hungaroring
2,hungaroring
2,hungaroring
2,hungaroring
2,hungaroring
3,hungaroring
2,hungaroring
1,hockenheimring
1,hockenheimring
1,hockenheimring
1,hockenheimring
1,hockenheimring
1,hockenheimring
1,hockenheimring
1,hockenheimring
1,hockenheimring
1,hockenheimring
1,hockenheimring
1,hockenheimring
1,hockenheimring
1,hockenheimring
1,hockenheimring
1,hockenheimring
1,hockenheimring
1,hockenheimring
1,hockenheimring
1,hockenheimring
1,hockenheimring
2,hockenheimring
1,hockenheimring
2,hockenheimring
2,hockenheimring
2,hockenheimring
2,hockenheimring
2,hockenheimring
2,hockenheimring
2,hockenheimring
2,hockenheimring
2,hockenheimring
2,hockenheimring
2,hockenheimring
2,hockenheimring
2,hockenheimring
2,hockenheimring
2,hockenheimring
2,hockenheimring
2,hockenheimring
2,hockenheimring
2,hockenheimring
3,hockenheimring
3,hockenheimring
2,hockenheimring
3,hockenheimring
3,hockenheimring
3,hockenheimring
3,hockenheimring
3,hockenheimring
3,hockenheimring
3,hockenheimring
3,hockenheimring
3,hockenheimring
3,hockenheimring
3,hockenheimring
2,hockenheimring
3,hockenheimring
3,hockenheimring
3,hockenheimring
1,spa
1,spa
1,spa
1,spa
1,spa
1,spa
2,spa
1,spa
1,spa
1,spa
1,spa
1,spa
1,spa
1,spa
1,spa
2,spa
1,spa
1,spa
2,spa
2,spa
1,spa
2,spa
2,spa
2,spa
2,spa
2,spa
2,spa
2,spa
2,spa
3,spa
3,spa
2,spa
2,spa
3,spa
3,spa
3,spa
3,spa
2,spa
3,spa
3,spa
3,spa
3,spa
3,spa
4,spa
3,spa
2,spa
2,spa
4,spa
3,spa
4,spa
3,spa
1,monza
1,monza
2,monza
1,monza
1,monza
1,monza
1,monza
1,monza
1,monza
1,monza
1,monza
1,monza
3,monza
1,monza
1,monza
1,monza
1,monza
1,monza
1,monza
1,monza
1,monza
1,monza
2,monza
1,monza
2,monza
2,monza
2,monza
1,monza
2,monza
2,monza
2,monza
2,monza
2,monza
2,monza
2,monza
2,monza
2,monza
2,monza
3,monza
1,marina_bay
1,marina_bay
1,marina_bay
1,marina_bay
1,marina_bay
1,marina_bay
1,marina_bay
1,marina_bay
1,marina_bay
1,marina_bay
1,marina_bay
1,marina_bay
1,marina_bay
1,marina_bay
1,marina_bay
1,marina_bay
1,marina_bay
1,marina_bay
1,marina_bay
1,marina_bay
2,marina_bay
2,marina_bay
2,marina_bay
2,marina_bay
2,marina_bay
2,marina_bay
2,marina_bay
2,marina_bay
2,marina_bay
2,marina_bay
2,marina_bay
2,marina_bay
2,marina_bay
2,marina_bay
2,marina_bay
2,marina_bay
2,marina_bay
2,marina_bay
2,marina_bay
2,marina_bay
3,marina_bay
3,marina_bay
3,marina_bay
3,marina_bay
3,marina_bay
3,marina_bay
3,marina_bay
3,marina_bay
4,marina_bay
3,marina_bay
3,marina_bay
3,marina_bay
3,marina_bay
3,marina_bay
3,marina_bay
3,marina_bay
3,marina_bay
4,marina_bay
3,marina_bay
3,marina_bay
3,marina_bay
4,marina_bay
4,marina_bay
4,marina_bay
4,marina_bay
4,marina_bay
4,marina_bay
4,marina_bay
1,sepang
1,sepang
1,sepang
1,sepang
2,sepang
1,sepang
1,sepang
1,sepang
1,sepang
1,sepang
1,sepang
1,sepang
1,sepang
1,sepang
1,sepang
1,sepang
1,sepang
1,sepang
2,sepang
2,sepang
2,sepang
2,sepang
1,sepang
2,sepang
2,sepang
2,sepang
1,sepang
2,sepang
3,sepang
2,sepang
2,sepang
1,sepang
2,sepang
2,sepang
2,sepang
3,sepang
3,sepang
3,sepang
3,sepang
2,sepang
3,sepang
3,sepang
3,sepang
3,sepang
1,suzuka
1,suzuka
1,suzuka
1,suzuka
1,suzuka
1,suzuka
1,suzuka
1,suzuka
1,suzuka
1,suzuka
1,suzuka
1,suzuka
1,suzuka
1,suzuka
1,suzuka
1,suzuka
2,suzuka
1,suzuka
1,suzuka
1,suzuka
1,suzuka
2,suzuka
1,suzuka
1,suzuka
2,suzuka
2,suzuka
2,suzuka
2,suzuka
2,suzuka
2,suzuka
2,suzuka
2,suzuka
2,suzuka
2,suzuka
2,suzuka
2,suzuka
2,suzuka
2,suzuka
1,americas
1,americas
1,americas
1,americas
1,americas
1,americas
1,americas
1,americas
1,americas
1,americas
1,americas
1,americas
1,americas
1,americas
1,americas
1,americas
1,americas
1,americas
1,americas
2,americas
1,americas
2,americas
2,americas
2,americas
2,americas
2,americas
2,americas
2,americas
2,americas
2,americas
2,americas
2,americas
1,americas
2,americas
2,americas
2,americas
2,americas
2,americas
3,americas
3,americas
3,americas
3,americas
3,americas
1,rodriguez
1,rodriguez
1,rodriguez
1,rodriguez
1,rodriguez
1,rodriguez
1,rodriguez
1,rodriguez
1,rodriguez
1,rodriguez
1,rodriguez
1,rodriguez
1,rodriguez
1,rodriguez
1,rodriguez
1,rodriguez
1,rodriguez
1,rodriguez
1,rodriguez
1,rodriguez
2,rodriguez
2,rodriguez
2,rodriguez
2,rodriguez
1,rodriguez
2,rodriguez
2,rodriguez
2,rodriguez
1,interlagos
1,interlagos
1,interlagos
1,interlagos
1,interlagos
1,interlagos
1,interlagos
1,interlagos
1,interlagos
1,interlagos
1,interlagos
1,interlagos
2,interlagos
2,interlagos
1,interlagos
1,interlagos
2,interlagos
1,interlagos
1,interlagos
1,interlagos
1,interlagos
2,interlagos
1,interlagos
1,interlagos
2,interlagos
2,interlagos
2,interlagos
2,interlagos
2,interlagos
2,interlagos
2,interlagos
3,interlagos
2,interlagos
2,interlagos
2,interlagos
3,interlagos
2,interlagos
2,interlagos
2,interlagos
3,interlagos
2,interlagos
2,interlagos
3,interlagos
3,interlagos
3,interlagos
3,interlagos
3,interlagos
3,interlagos
3,interlagos
3,interlagos
4,interlagos
4,interlagos
4,interlagos
4,interlagos
4,interlagos
4,interlagos
4,interlagos
5,interlagos
4,interlagos
5,interlagos
3,interlagos
5,interlagos
1,yas_marina
1,yas_marina
1,yas_marina
1,yas_marina
1,yas_marina
1,yas_marina
1,yas_marina
1,yas_marina
1,yas_marina
1,yas_marina
1,yas_marina
1,yas_marina
1,yas_marina
1,yas_marina
1,yas_marina
1,yas_marina
1,yas_marina
1,yas_marina
2,yas_marina
1,yas_marina
2,yas_marina
2,yas_marina
2,yas_marina
2,yas_marina
2,yas_marina
2,yas_marina
2,yas_marina
2,yas_marina
2,yas_marina
2,yas_marina
2,yas_marina
2,yas_marina
2,yas_marina
2,yas_marina
2,yas_marina
1,yas_marina
3,yas_marina
1,albert_park
1,albert_park
1,albert_park
1,albert_park
1,albert_park
1,albert_park
1,albert_park
1,albert_park
1,albert_park
1,albert_park
1,albert_park
1,albert_park
1,albert_park
1,albert_park
1,albert_park
2,albert_park
2,albert_park
1,albert_park
2,albert_park
2,albert_park
1,shanghai
1,shanghai
1,shanghai
1,shanghai
1,shanghai
1,shanghai
1,shanghai
1,shanghai
1,shanghai
1,shanghai
1,shanghai
1,shanghai
1,shanghai
1,shanghai
1,shanghai
1,shanghai
1,shanghai
2,shanghai
1,shanghai
2,shanghai
2,shanghai
2,shanghai
2,shanghai
2,shanghai
2,shanghai
1,shanghai
2,shanghai
2,shanghai
2,shanghai
2,shanghai
2,shanghai
2,shanghai
2,shanghai
2,shanghai
2,shanghai
3,shanghai
2,shanghai
3,shanghai
3,shanghai
3,shanghai
3,shanghai
3,shanghai
3,shanghai
2,shanghai
3,shanghai
3,shanghai
3,shanghai
3,shanghai
3,shanghai
3,shanghai
3,shanghai
3,shanghai
3,shanghai
4,shanghai
4,shanghai
3,shanghai
4,shanghai
4,shanghai
4,shanghai
4,shanghai
4,shanghai
3,shanghai
4,shanghai
4,shanghai
4,shanghai
4,shanghai
5,shanghai
5,shanghai
4,shanghai
4,shanghai
4,shanghai
5,shanghai
4,shanghai
5,shanghai
5,shanghai
4,shanghai
4,shanghai
5,shanghai
4,shanghai
5,shanghai
6,shanghai
6,shanghai
1,bahrain
1,bahrain
1,bahrain
1,bahrain
1,bahrain
1,bahrain
1,bahrain
1,bahrain
1,bahrain
1,bahrain
1,bahrain
1,bahrain
1,bahrain
1,bahrain
1,bahrain
1,bahrain
1,bahrain
2,bahrain
2,bahrain
2,bahrain
1,bahrain
2,bahrain
2,bahrain
2,bahrain
2,bahrain
2,bahrain
2,bahrain
2,bahrain
2,bahrain
2,bahrain
2,bahrain
1,sochi
1,sochi
1,sochi
2,sochi
1,sochi
1,sochi
1,sochi
2,sochi
1,sochi
2,sochi
1,sochi
1,sochi
1,sochi
1,sochi
1,sochi
1,sochi
1,sochi
1,sochi
1,sochi
2,sochi
1,catalunya
1,catalunya
1,catalunya
1,catalunya
1,catalunya
1,catalunya
1,catalunya
1,catalunya
2,catalunya
1,catalunya
1,catalunya
1,catalunya
1,catalunya
1,catalunya
1,catalunya
1,catalunya
1,catalunya
2,catalunya
1,catalunya
2,catalunya
2,catalunya
1,catalunya
2,catalunya
2,catalunya
2,catalunya
2,catalunya
3,catalunya
2,catalunya
2,catalunya
2,catalunya
2,catalunya
2,catalunya
2,catalunya
2,catalunya
3,catalunya
3,catalunya
3,catalunya
1,monaco
1,monaco
1,monaco
1,monaco
1,monaco
1,monaco
1,monaco
1,monaco
1,monaco
1,monaco
1,monaco
1,monaco
1,monaco
1,monaco
2,monaco
2,monaco
1,monaco
1,monaco
2,monaco
1,monaco
1,monaco
1,monaco
2,monaco
3,monaco
2,monaco
2,monaco
2,monaco
3,monaco
1,villeneuve
1,villeneuve
1,villeneuve
1,villeneuve
1,villeneuve
1,villeneuve
1,villeneuve
1,villeneuve
1,villeneuve
1,villeneuve
1,villeneuve
1,villeneuve
1,villeneuve
1,villeneuve
2,villeneuve
2,villeneuve
1,villeneuve
1,villeneuve
1,villeneuve
2,villeneuve
2,villeneuve
1,baku
1,baku
1,baku
1,baku
1,baku
1,baku
1,baku
1,baku
1,baku
1,baku
2,baku
1,baku
1,baku
1,baku
1,baku
1,baku
1,baku
1,baku
2,baku
2,baku
2,baku
2,baku
2,baku
2,baku
2,baku
2,baku
2,baku
2,baku
2,baku
3,baku
2,baku
2,baku
2,baku
2,baku
3,baku
2,baku
3,baku
3,baku
3,baku
3,baku
3,baku
4,baku
3,baku
3,baku
3,baku
3,baku
4,baku
3,baku
3,baku
3,baku
3,baku
4,baku
3,baku
3,baku
4,baku
4,baku
5,baku
4,baku
4,baku
4,baku
4,baku
4,baku
5,baku
1,red_bull_ring
2,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
1,red_bull_ring
2,red_bull_ring
1,red_bull_ring
3,red_bull_ring
1,silverstone
1,silverstone
2,silverstone
2,silverstone
1,silverstone
1,silverstone
1,silverstone
1,silverstone
1,silverstone
1,silverstone
1,silverstone
1,silverstone
1,silverstone
1,silverstone
1,silverstone
1,silverstone
3,silverstone
1,silverstone
3,silverstone
1,silverstone
1,silverstone
1,silverstone
2,silverstone
2,silverstone
2,silverstone
2,silverstone
2,silverstone
1,hungaroring
1,hungaroring
1,hungaroring
2,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
1,hungaroring
2,hungaroring
1,spa
1,spa
1,spa
1,spa
1,spa
1,spa
1,spa
1,spa
1,spa
1,spa
1,spa
1,spa
1,spa
1,spa
1,spa
2,spa
1,spa
1,spa
1,spa
2,spa
2,spa
2,spa
3,spa
2,spa
2,spa
2,spa
3,spa
2,spa
2,spa
3,spa
2,spa
2,spa
2,spa
2,spa
3,spa
2,spa
2,spa
2,spa
2,spa
3,spa
1,monza
1,monza
1,monza
1,monza
1,monza
1,monza
1,monza
1,monza
1,monza
1,monza
1,monza
1,monza
1,monza
2,monza
1,monza
1,monza
1,monza
1,monza
1,monza
2,monza
1,monza
1,marina_bay
1,marina_bay
1,marina_bay
1,marina_bay
1,marina_bay
1,marina_bay
1,marina_bay
1,marina_bay
1,marina_bay
1,marina_bay
1,marina_bay
1,marina_bay
1,marina_bay
1,marina_bay
1,marina_bay
1,marina_bay
1,marina_bay
2,marina_bay
2,marina_bay
2,marina_bay
2,marina_bay
2,marina_bay
2,marina_bay
2,marina_bay
2,marina_bay
2,marina_bay
2,marina_bay
2,marina_bay
